"","X","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"23","Amy1",4.7485855536493e-07,-0.158537613910433,0.318,0.409,0.016556893249909,5.45445026286592e-09,0.193987340016679,0.427,0.318,0.000190180317315346
"24","Anapc1",1.14607923809939e-06,-0.129854157069223,0.199,0.274,0.0399603447948113,1.19784132381089e-06,0.137156835583308,0.276,0.199,0.0417651334373145
"25","Ankrd24",2.3438766109311e-10,-0.223131691690192,0.251,0.358,8.17239457933346e-06,1.08539537867519e-07,0.16139125312627,0.347,0.251,0.0037844480668268
"26","Aplp1",3.0918081981261e-12,0.349144622879062,0.542,0.452,1.07802076444063e-07,1.701438845401e-14,-0.363156835446648,0.447,0.542,5.93240682225968e-10
"27","Arc",4.10596880598829e-07,0.179657492957281,0.046,0.015,0.0143162814358394,8.51464597477626e-09,-0.182172603527428,0.012,0.046,0.000296880161202524
"28","Arhgap44",1.25930798579518e-10,-0.219852400187908,0.279,0.391,4.39082915407206e-06,1.02220239202129e-06,0.147763663982921,0.366,0.279,0.0356411308026062
"29","Atp1a1",1.68715310725082e-09,0.347996721589549,0.429,0.345,5.88259673905143e-05,8.0608893855498e-07,-0.355026454599146,0.378,0.429,0.0281059030205965
"30","Atp1b1",8.17665163282866e-24,0.355360165035421,0.906,0.895,2.85095312481837e-19,1.18097046753228e-10,-0.213500076133177,0.911,0.906,4.11768972914479e-06
"31","Atp5b",1.25676939113928e-17,0.469946491388749,0.533,0.437,4.38197783608534e-13,4.34724296933621e-10,-0.371719956675626,0.476,0.533,1.51575320611846e-05
"32","Atp5g1",1.34135350080889e-20,0.470838094710071,0.45,0.319,4.67689725127036e-16,8.37692802060344e-10,-0.305029099135679,0.371,0.45,2.9207834929438e-05
"33","Atp6v0c",1.44711015753253e-69,0.676133576009645,0.912,0.82,5.04563898626868e-65,1.59773906258751e-17,-0.303979978059533,0.893,0.912,5.57083678952389e-13
"34","Atp6v1d",1.30946231694498e-17,0.465831089676294,0.458,0.344,4.56570226049208e-13,6.32582899548279e-08,-0.31893877372158,0.402,0.458,0.00220562679585499
"35","Atp6v1e1",1.34846469666656e-13,0.406035854391096,0.509,0.429,4.70169185786731e-09,9.82472348975595e-08,-0.299268039566624,0.467,0.509,0.00342558633917321
