X.1,X,p_val.x,avg_log2FC.x,pct.1.x,pct.2.x,p_val_adj.x,p_val.y,avg_log2FC.y,pct.1.y,pct.2.y,p_val_adj.y,hits in circadian databases
1644,Senp8,3.89E-09,-0.080922643,0.233,0.281,0.000135656,1.93E-16,0.132993162,0.306,0.233,6.72E-12,#N/A
1646,Septin8,7.47E-09,0.126601763,0.416,0.376,0.000260393,2.98E-24,-0.190573139,0.341,0.416,1.04E-19,#N/A
1647,Serbp1,2.95E-47,0.343448366,0.541,0.446,1.03E-42,8.61E-38,-0.258164555,0.456,0.541,3.00E-33,3
1648,Serinc1,2.21E-80,0.42988105,0.625,0.503,7.69E-76,4.08E-37,-0.217558074,0.545,0.625,1.42E-32,1
1649,Serp2,5.44E-16,0.245760665,0.401,0.347,1.90E-11,1.49E-15,-0.199006294,0.348,0.401,5.20E-11,1
1650,Set,3.03E-36,0.29311078,0.336,0.245,1.06E-31,5.03E-33,-0.249457415,0.247,0.336,1.76E-28,3
1651,Setd4,2.83E-49,-0.238916607,0.262,0.385,9.87E-45,3.81E-17,0.123752256,0.341,0.262,1.33E-12,#N/A
1652,Setd5,3.89E-09,-0.088540663,0.524,0.582,0.000135703,6.62E-11,0.140981036,0.593,0.524,2.31E-06,#N/A
1653,Sez6l2,7.57E-15,0.179709829,0.383,0.326,2.64E-10,4.89E-20,-0.176369186,0.318,0.383,1.70E-15,#N/A
1654,Sf3b2,3.81E-20,0.207040124,0.395,0.325,1.33E-15,4.39E-19,-0.179867009,0.329,0.395,1.53E-14,1
1655,Sf3b5,1.89E-22,0.189028687,0.162,0.103,6.57E-18,3.12E-09,-0.096351667,0.124,0.162,0.000108825,2
1656,Sfr1,2.65E-36,0.295163211,0.29,0.199,9.23E-32,6.88E-25,-0.191448189,0.213,0.29,2.40E-20,#N/A
1657,Sfxn5,3.58E-18,-0.133825254,0.239,0.309,1.25E-13,1.79E-12,0.108168527,0.302,0.239,6.23E-08,#N/A
1658,Sgcz,8.33E-161,-0.538497906,0.891,0.951,2.91E-156,8.81E-21,0.297014446,0.895,0.891,3.07E-16,#N/A
1659,Sh2d5,1.00E-23,0.187037875,0.244,0.176,3.50E-19,1.94E-17,-0.153192886,0.185,0.244,6.75E-13,#N/A
1660,Sh3bgrl3,3.76E-33,0.274343235,0.297,0.21,1.31E-28,4.79E-10,-0.11903241,0.252,0.297,1.67E-05,#N/A
1661,Shld1,5.15E-07,-0.038887592,0.087,0.115,0.017942664,7.79E-09,0.057095109,0.121,0.087,0.000271493,#N/A
1662,Shoc1,3.26E-08,0.071374391,0.042,0.024,0.001136758,2.51E-13,-0.092820804,0.018,0.042,8.74E-09,#N/A
1663,Sil1,3.20E-23,-0.154028285,0.191,0.265,1.11E-18,2.30E-18,0.144129291,0.26,0.191,8.01E-14,#N/A
1664,Sipa1l1,2.73E-30,0.22240936,0.848,0.855,9.52E-26,1.37E-20,-0.159998918,0.825,0.848,4.77E-16,1
1665,Sirpa,1.44E-13,0.184993206,0.477,0.432,5.01E-09,9.33E-30,-0.238905425,0.398,0.477,3.25E-25,#N/A
1666,Skp1,1.84E-27,0.227408398,0.22,0.147,6.41E-23,4.41E-09,-0.110271787,0.179,0.22,0.000153644,#N/A
1667,Slc14a2,4.49E-21,-0.08658912,0.03,0.066,1.57E-16,5.16E-13,0.065023035,0.057,0.03,1.80E-08,#N/A
1668,Slc15a2,2.04E-19,0.067407291,0.041,0.014,7.10E-15,2.08E-11,-0.052926336,0.019,0.041,7.24E-07,#N/A
1669,Slc16a10,1.08E-21,-0.143416387,0.127,0.19,3.76E-17,1.45E-14,0.118558125,0.18,0.127,5.06E-10,2
1670,Slc22a17,1.51E-19,0.215421377,0.619,0.571,5.26E-15,2.95E-20,-0.167939818,0.574,0.619,1.03E-15,#N/A
1671,Slc22a23,5.74E-34,-0.199909102,0.412,0.518,2.00E-29,3.74E-13,0.132709044,0.485,0.412,1.30E-08,1
1672,Slc24a5,2.40E-17,-0.118191299,0.328,0.409,8.38E-13,7.29E-22,0.15734558,0.426,0.328,2.54E-17,#N/A
1673,Slc25a26,4.88E-09,-0.069807713,0.21,0.256,0.000170014,3.19E-07,0.058421156,0.256,0.21,0.011135034,#N/A
1675,Slc25a36,1.04E-06,-0.062420817,0.366,0.412,0.036377638,4.19E-10,0.107484694,0.431,0.366,1.46E-05,5
1677,Slc25a5,3.99E-45,0.292800115,0.255,0.156,1.39E-40,7.77E-19,-0.165323502,0.191,0.255,2.71E-14,11
1678,Slc26a8,9.84E-24,-0.10624016,0.075,0.129,3.43E-19,3.38E-14,0.08210369,0.117,0.075,1.18E-09,1
1679,Slc30a5,1.28E-07,-0.074208417,0.202,0.242,0.004480386,2.99E-09,0.080453849,0.254,0.202,0.000104184,#N/A
1680,Slc37a1,1.59E-21,-0.09001178,0.048,0.091,5.56E-17,2.20E-14,0.075508152,0.083,0.048,7.67E-10,#N/A
1681,Slc39a10,2.04E-48,0.306068354,0.622,0.537,7.11E-44,1.18E-23,-0.196188425,0.573,0.622,4.12E-19,1
1682,Slc44a5,5.72E-11,-0.101531263,0.197,0.249,1.99E-06,1.12E-07,0.075533017,0.243,0.197,0.003917787,1
1683,Slc4a10,6.83E-13,-0.098039974,0.775,0.828,2.38E-08,2.03E-25,0.194487902,0.827,0.775,7.09E-21,#N/A
1684,Slc4a4,1.47E-33,-0.204632463,0.308,0.408,5.11E-29,9.41E-07,0.033135833,0.361,0.308,0.032821682,8
1685,Slc50a1,2.73E-07,-0.062322098,0.206,0.247,0.009535602,1.68E-09,0.081338906,0.259,0.206,5.87E-05,#N/A
1686,Slc5a3,3.23E-12,0.094885527,0.108,0.073,1.12E-07,6.25E-07,-0.065323041,0.082,0.108,0.021786722,2
1687,Slc8a1,1.16E-15,0.161745705,0.889,0.911,4.05E-11,5.79E-11,-0.089039284,0.884,0.889,2.02E-06,4
1688,Slc9a8,6.22E-07,-0.049246133,0.122,0.153,0.021702385,1.19E-09,0.076422032,0.163,0.122,4.14E-05,#N/A
1689,Slc9a9,2.93E-92,-0.490417352,0.581,0.694,1.02E-87,3.83E-07,0.150557088,0.617,0.581,0.013348989,1
1690,Slco3a1,4.97E-35,0.253183123,0.426,0.331,1.73E-30,1.88E-22,-0.19896016,0.357,0.426,6.56E-18,2
1691,Slit1,2.23E-09,-0.123105415,0.246,0.294,7.79E-05,7.02E-09,0.094639658,0.3,0.246,0.000244815,#N/A
1692,Smap2,5.73E-08,0.159510291,0.445,0.411,0.001996921,6.35E-22,-0.206300128,0.381,0.445,2.22E-17,#N/A
1693,Smarca2,8.88E-28,0.294441868,0.619,0.562,3.10E-23,2.00E-10,-0.140600334,0.595,0.619,6.96E-06,6
1694,Smc1a,2.46E-09,0.135864186,0.252,0.21,8.59E-05,8.49E-08,-0.051781922,0.216,0.252,0.002960188,#N/A
1695,Smc5,6.38E-16,-0.110474619,0.283,0.353,2.22E-11,5.40E-07,0.069060841,0.334,0.283,0.018837948,3
1696,Smdt1,9.86E-21,0.227469246,0.234,0.171,3.44E-16,3.57E-07,-0.110892091,0.2,0.234,0.012446259,#N/A
1697,Smg6,5.52E-07,-0.070479289,0.631,0.678,0.019229803,3.77E-07,0.114513773,0.677,0.631,0.013148563,#N/A
1698,Smim10l1,5.58E-18,0.187191173,0.223,0.165,1.94E-13,1.25E-06,-0.096121908,0.192,0.223,0.043549337,#N/A
1699,Smyd3,4.69E-11,-0.151378051,0.708,0.759,1.64E-06,1.94E-17,0.209770622,0.753,0.708,6.76E-13,1
1700,Smyd4,2.62E-08,-0.06243685,0.086,0.116,0.000913726,2.74E-09,0.062424252,0.12,0.086,9.55E-05,#N/A
1702,Snap47,3.07E-25,0.274978636,0.466,0.393,1.07E-20,3.76E-20,-0.194060097,0.402,0.466,1.31E-15,1
1703,Snap91,4.59E-07,-0.054102889,0.713,0.762,0.016008969,1.43E-07,0.097771648,0.756,0.713,0.004988056,#N/A
1704,Snapc1,8.88E-20,0.168222576,0.22,0.159,3.10E-15,3.31E-12,-0.150352108,0.176,0.22,1.15E-07,#N/A
1708,Snhg20,1.12E-46,-0.240809425,0.279,0.398,3.91E-42,8.90E-11,0.116950912,0.34,0.279,3.10E-06,#N/A
1709,Snrnp27,9.45E-23,0.207520119,0.234,0.167,3.30E-18,5.07E-18,-0.17513642,0.172,0.234,1.77E-13,1
1710,Snrpd1,5.10E-21,0.211207551,0.266,0.2,1.78E-16,2.36E-12,-0.12843187,0.218,0.266,8.24E-08,#N/A
1711,Snrpd2,2.97E-25,0.202333604,0.143,0.085,1.04E-20,3.91E-07,-0.091607382,0.113,0.143,0.013646825,1
1712,Snrpd3,2.07E-18,0.184723494,0.186,0.13,7.21E-14,1.03E-10,-0.129154565,0.144,0.186,3.58E-06,#N/A
1714,Sntg1,1.20E-47,-0.231609323,0.872,0.917,4.20E-43,2.40E-28,0.224945407,0.876,0.872,8.38E-24,#N/A
1715,Sntg2,3.77E-25,-0.163944587,0.17,0.245,1.31E-20,7.71E-23,0.171150922,0.246,0.17,2.69E-18,#N/A
1717,Snw1,3.23E-31,0.254166292,0.358,0.27,1.13E-26,2.78E-13,-0.154818653,0.305,0.358,9.70E-09,2
1718,Snx29,4.53E-11,-0.094680189,0.322,0.383,1.58E-06,5.28E-08,0.089384782,0.38,0.322,0.001841018,2
1719,Sod1,1.78E-20,0.184555012,0.241,0.176,6.21E-16,3.48E-08,-0.095321838,0.203,0.241,0.001212567,#N/A
1720,Sod2,1.12E-20,0.20125573,0.434,0.366,3.91E-16,4.85E-07,-0.0902156,0.405,0.434,0.016909168,3
1721,Soga3,3.06E-14,0.173308351,0.651,0.622,1.07E-09,1.60E-28,-0.213037059,0.594,0.651,5.58E-24,#N/A
1722,Sorbs2,1.49E-78,-0.331067671,0.891,0.93,5.20E-74,3.16E-21,0.185878424,0.89,0.891,1.10E-16,2
1723,Sorbs2os,8.91E-53,-0.299495763,0.739,0.809,3.11E-48,2.19E-24,0.227910522,0.781,0.739,7.65E-20,#N/A
1724,Sorcs3,4.48E-45,0.437209059,0.61,0.535,1.56E-40,1.91E-19,-0.268138374,0.55,0.61,6.65E-15,#N/A
1725,Sowaha,1.61E-14,0.094701993,0.089,0.054,5.60E-10,7.80E-14,-0.097139355,0.054,0.089,2.72E-09,#N/A
1726,Sparcl1,2.67E-43,0.329640146,0.501,0.399,9.33E-39,3.30E-17,-0.176473173,0.445,0.501,1.15E-12,#N/A
1727,Spata16,1.59E-11,-0.04437858,0.028,0.052,5.55E-07,6.20E-19,0.091125527,0.062,0.028,2.16E-14,#N/A
1728,Spata7,1.24E-18,-0.135248969,0.335,0.412,4.33E-14,5.04E-09,0.09928049,0.4,0.335,0.000175565,#N/A
1729,Spats1,8.66E-16,-0.058747791,0.038,0.071,3.02E-11,1.16E-14,0.059438827,0.071,0.038,4.03E-10,#N/A
1730,Spats2l,5.72E-09,-0.10859416,0.276,0.321,0.000199591,1.63E-08,0.117229976,0.329,0.276,0.000567348,#N/A
1731,Spcs1,5.89E-36,0.24946218,0.194,0.114,2.05E-31,8.70E-10,-0.119661038,0.154,0.194,3.03E-05,#N/A
1732,Spcs2,4.52E-26,0.242601129,0.333,0.255,1.57E-21,1.99E-12,-0.166492959,0.285,0.333,6.95E-08,1
1733,Specc1,5.98E-56,0.329020501,0.612,0.506,2.09E-51,9.43E-37,-0.256261206,0.529,0.612,3.29E-32,#N/A
1735,Spock2,5.18E-20,0.220296707,0.469,0.404,1.81E-15,7.82E-23,-0.195375822,0.4,0.469,2.73E-18,3
1736,Sppl2a,4.18E-08,-0.068011083,0.258,0.307,0.0014584,2.60E-11,0.101942188,0.321,0.258,9.08E-07,#N/A
1737,Spred1,1.64E-18,0.204591307,0.626,0.583,5.73E-14,6.87E-72,-0.370660356,0.514,0.626,2.40E-67,2
1738,Srp14,2.00E-11,0.175451593,0.254,0.207,6.99E-07,7.01E-12,-0.112328157,0.206,0.254,2.44E-07,1
1739,Srp19,4.52E-10,0.14851254,0.192,0.153,1.58E-05,4.33E-09,-0.126741549,0.154,0.192,0.000150845,1
1740,Srp9,1.20E-13,0.162203417,0.225,0.173,4.19E-09,1.42E-07,-0.106877981,0.189,0.225,0.004954793,#N/A
1741,Srpk3,1.12E-16,-0.04470438,0.011,0.033,3.89E-12,1.19E-07,0.033311951,0.024,0.011,0.004133512,#N/A
1742,Srrm4,1.52E-14,-0.123945442,0.555,0.627,5.31E-10,1.52E-28,0.229290559,0.646,0.555,5.30E-24,#N/A
1743,Srsf3,8.98E-09,0.164265465,0.294,0.255,0.000313109,9.77E-09,-0.138331053,0.256,0.294,0.000340505,2
1744,Ssb,3.37E-29,0.278282281,0.473,0.395,1.17E-24,1.02E-15,-0.183141381,0.422,0.473,3.55E-11,1
1745,Ssbp4,4.90E-09,0.130732386,0.287,0.247,0.00017085,7.71E-12,-0.124542215,0.24,0.287,2.69E-07,#N/A
1746,Ssu72,6.89E-15,0.18009876,0.376,0.317,2.40E-10,1.18E-16,-0.135258093,0.313,0.376,4.12E-12,#N/A
1748,St6gal2,1.93E-15,-0.121848779,0.488,0.563,6.74E-11,1.64E-09,0.124702477,0.553,0.488,5.72E-05,#N/A
1750,St8sia3,7.31E-19,0.188812588,0.293,0.23,2.55E-14,5.56E-07,-0.110506422,0.261,0.293,0.019371772,#N/A
1751,Stac3,3.78E-08,0.050518804,0.065,0.043,0.001318366,5.79E-12,-0.071056869,0.037,0.065,2.02E-07,#N/A
1752,Stard6,6.16E-13,-0.052808409,0.02,0.043,2.15E-08,5.10E-23,0.075153893,0.055,0.02,1.78E-18,#N/A
1753,Stip1,1.01E-15,0.169122058,0.231,0.176,3.52E-11,1.51E-24,-0.191050045,0.159,0.231,5.28E-20,4
1757,Stpg2,1.82E-14,-0.055769669,0.024,0.049,6.36E-10,1.46E-11,0.051723478,0.046,0.024,5.08E-07,#N/A
1758,Strada,1.01E-16,-0.120514747,0.265,0.335,3.52E-12,1.36E-08,0.066257092,0.322,0.265,0.00047329,#N/A
1759,Strbp,5.24E-24,-0.129203146,0.946,0.972,1.83E-19,1.06E-32,0.171647165,0.943,0.946,3.70E-28,1
1760,Stub1,2.66E-17,0.171435079,0.29,0.228,9.29E-13,1.03E-10,-0.101475843,0.244,0.29,3.58E-06,#N/A
1761,Stx1b,2.47E-11,0.150861623,0.297,0.25,8.62E-07,1.26E-17,-0.159069039,0.236,0.297,4.38E-13,1
1763,Suclg1,7.79E-15,0.185115288,0.272,0.218,2.72E-10,3.98E-10,-0.158380847,0.23,0.272,1.39E-05,#N/A
1764,Sugct,3.72E-08,-0.039856507,0.021,0.037,0.001296398,2.14E-11,0.050217642,0.042,0.021,7.47E-07,#N/A
1765,Sugt1,1.23E-31,0.260191048,0.327,0.24,4.30E-27,2.58E-12,-0.141080918,0.276,0.327,8.98E-08,1
1766,Sult4a1,5.24E-09,0.160071378,0.328,0.287,0.000182634,3.49E-11,-0.155309981,0.283,0.328,1.22E-06,#N/A
1767,Sumf2,3.02E-09,-0.054740742,0.08,0.111,0.000105463,8.13E-07,0.035277991,0.107,0.08,0.02834865,#N/A
1768,Sumo1,9.84E-10,0.175384931,0.443,0.404,3.43E-05,2.83E-08,-0.121675465,0.408,0.443,0.000988142,4
1769,Sumo2,2.40E-21,0.247612864,0.474,0.411,8.38E-17,8.77E-09,-0.125138951,0.444,0.474,0.000305803,#N/A
1770,Susd1,2.13E-27,-0.161558086,0.129,0.2,7.44E-23,1.06E-30,0.156238966,0.211,0.129,3.68E-26,#N/A
1771,Sv2a,1.61E-09,0.172291736,0.512,0.48,5.60E-05,8.28E-17,-0.159900802,0.46,0.512,2.89E-12,#N/A
1772,Sv2c,4.63E-07,0.069061667,0.066,0.045,0.016137753,1.90E-11,-0.081801768,0.038,0.066,6.63E-07,#N/A
1773,Swi5,1.48E-19,0.246488073,0.285,0.221,5.14E-15,2.49E-09,-0.154514538,0.242,0.285,8.67E-05,#N/A
1774,Sybu,1.88E-10,-0.089325632,0.719,0.774,6.57E-06,2.77E-11,0.131497677,0.757,0.719,9.67E-07,#N/A
1775,Sycp3,7.98E-08,0.08071931,0.139,0.108,0.002783697,4.29E-08,-0.080982051,0.107,0.139,0.001495152,#N/A
1776,Sympk,7.86E-25,-0.155090183,0.285,0.373,2.74E-20,5.98E-08,0.074888304,0.34,0.285,0.002085025,#N/A
1777,Syn3,5.06E-32,-0.274404785,0.401,0.492,1.76E-27,1.03E-12,0.18699867,0.458,0.401,3.58E-08,#N/A
1778,Syngr1,5.47E-08,0.155219389,0.375,0.343,0.001906527,1.62E-12,-0.134748828,0.328,0.375,5.64E-08,#N/A
1779,Synj1,2.01E-08,0.141154631,0.581,0.557,0.000699704,1.31E-08,-0.114102596,0.556,0.581,0.000458269,#N/A
1780,Syp,1.48E-18,0.232445647,0.618,0.583,5.17E-14,1.27E-26,-0.232936161,0.568,0.618,4.44E-22,#N/A
1781,Syt11,7.24E-31,0.256058364,0.698,0.652,2.53E-26,5.37E-40,-0.215698235,0.621,0.698,1.87E-35,2
1783,Syt5,2.90E-08,0.131109243,0.346,0.306,0.001012525,8.04E-09,-0.125962969,0.31,0.346,0.000280429,#N/A
1785,Tada2a,7.71E-08,-0.065045519,0.272,0.319,0.002687234,5.28E-09,0.080460892,0.33,0.272,0.000184265,#N/A
1786,Taf15,8.95E-20,-0.140185914,0.436,0.524,3.12E-15,1.11E-07,0.081816589,0.498,0.436,0.003870803,#N/A
1787,Taf1b,4.89E-09,-0.08449558,0.266,0.313,0.00017061,4.01E-07,0.062720658,0.317,0.266,0.013979137,1
1788,Tagln3,8.94E-46,0.325659013,0.35,0.242,3.12E-41,8.08E-21,-0.177998523,0.28,0.35,2.82E-16,#N/A
1789,Tarbp2,9.67E-11,-0.069400298,0.081,0.115,3.37E-06,5.37E-07,0.054381429,0.109,0.081,0.018720163,#N/A
1790,Tax1bp1,8.71E-28,0.285819333,0.525,0.456,3.04E-23,3.25E-27,-0.231864032,0.453,0.525,1.13E-22,1
1791,Tbc1d19,1.42E-12,-0.105716956,0.282,0.341,4.94E-08,1.45E-09,0.093197791,0.342,0.282,5.04E-05,#N/A
1792,Tbc1d23,1.62E-14,-0.131559513,0.307,0.373,5.64E-10,9.87E-13,0.14055367,0.376,0.307,3.44E-08,#N/A
1793,Tbc1d32,2.93E-16,-0.114175723,0.208,0.273,1.02E-11,9.81E-23,0.157467667,0.29,0.208,3.42E-18,#N/A
1794,Tbc1d5,4.23E-45,-0.253669845,0.553,0.659,1.47E-40,1.11E-50,0.333082379,0.661,0.553,3.88E-46,#N/A
1795,Tbcb,4.94E-19,0.173630748,0.229,0.168,1.72E-14,1.75E-21,-0.145898347,0.161,0.229,6.12E-17,1
1796,Tceal5,1.80E-18,0.231657916,0.343,0.281,6.27E-14,2.37E-17,-0.207274863,0.285,0.343,8.28E-13,#N/A
1797,Tceal9,2.40E-45,0.317801972,0.26,0.16,8.37E-41,3.08E-33,-0.236624126,0.172,0.26,1.07E-28,#N/A
1798,Tcf12,7.99E-15,-0.118750329,0.534,0.598,2.78E-10,1.53E-10,0.126938736,0.596,0.534,5.34E-06,#N/A
1799,Tcp1,1.02E-12,0.181962728,0.287,0.239,3.56E-08,2.92E-09,-0.115716616,0.248,0.287,0.000101781,2
1800,Tdrd3,4.11E-09,-0.074720084,0.172,0.214,0.000143476,1.17E-07,0.072989587,0.214,0.172,0.00406505,#N/A
1801,Tdrd5,5.70E-12,-0.050708683,0.033,0.059,1.99E-07,3.13E-09,0.05346828,0.056,0.033,0.000108987,#N/A
1802,Tecr,2.98E-41,0.331686912,0.635,0.556,1.04E-36,1.92E-28,-0.209138666,0.568,0.635,6.69E-24,2
1804,Tent2,9.64E-09,-0.071864554,0.361,0.414,0.000335944,2.63E-08,0.096875947,0.419,0.361,0.000918259,#N/A
1805,Terb1,1.05E-11,-0.075166029,0.071,0.105,3.67E-07,1.36E-14,0.089450738,0.112,0.071,4.74E-10,#N/A
1807,Tet1,1.98E-09,-0.06569575,0.101,0.136,6.92E-05,4.27E-10,0.077212027,0.14,0.101,1.49E-05,#N/A
1808,Tgoln1,7.64E-17,0.137418174,0.191,0.137,2.66E-12,8.63E-10,-0.12535333,0.152,0.191,3.01E-05,4
1811,Thumpd2,1.25E-07,-0.035142185,0.052,0.076,0.004342748,6.18E-08,0.025159112,0.078,0.052,0.002153734,#N/A
1812,Thy1,9.53E-13,0.21118744,0.439,0.389,3.32E-08,8.29E-17,-0.149898722,0.38,0.439,2.89E-12,#N/A
1813,Tia1,3.36E-09,-0.076608988,0.604,0.665,0.000117209,3.89E-07,0.097491314,0.655,0.604,0.013556398,1
1814,Tiam1,4.52E-25,-0.170603755,0.294,0.383,1.58E-20,1.70E-07,0.065088378,0.347,0.294,0.005931299,2
1815,Timm10,1.71E-13,0.107395766,0.093,0.058,5.98E-09,1.67E-08,-0.072320018,0.065,0.093,0.000581965,1
1816,Timm44,2.59E-24,-0.138966184,0.275,0.362,9.02E-20,1.81E-10,0.094929943,0.336,0.275,6.33E-06,2
1817,Timm8b,2.08E-25,0.249690821,0.221,0.151,7.26E-21,3.87E-11,-0.15064803,0.176,0.221,1.35E-06,#N/A
1818,Timp3,1.39E-11,-0.084086743,0.153,0.2,4.84E-07,1.02E-09,0.075406539,0.199,0.153,3.57E-05,15
1819,Tipin,5.69E-07,-0.043022687,0.078,0.105,0.019848189,5.09E-09,0.072771734,0.111,0.078,0.00017745,1
1820,Tjp1,8.35E-14,-0.094464462,0.795,0.841,2.91E-09,8.94E-08,0.092105334,0.819,0.795,0.003117124,#N/A
1821,Tkt,5.44E-07,0.120035844,0.154,0.125,0.018972225,1.13E-07,-0.084814188,0.122,0.154,0.003944037,#N/A
1823,Tm2d2,2.43E-11,0.114323759,0.169,0.127,8.47E-07,1.15E-06,-0.089987876,0.139,0.169,0.040242954,#N/A
1824,Tm9sf3,9.62E-15,0.210474353,0.383,0.331,3.35E-10,6.67E-07,-0.131106055,0.357,0.383,0.023265845,2
1825,Tma7,3.23E-28,0.274833801,0.331,0.251,1.13E-23,1.67E-13,-0.162968521,0.281,0.331,5.82E-09,#N/A
1826,Tmem117,1.05E-12,-0.107849481,0.25,0.306,3.65E-08,3.41E-17,0.157661569,0.322,0.25,1.19E-12,#N/A
1827,Tmem121b,3.43E-08,0.087532339,0.191,0.155,0.001194606,3.88E-21,-0.145901283,0.129,0.191,1.35E-16,#N/A
1828,Tmem131,1.49E-11,-0.103765737,0.396,0.459,5.20E-07,4.84E-07,0.081908612,0.453,0.396,0.016891957,2
1829,Tmem143,1.12E-16,-0.068226851,0.051,0.089,3.91E-12,7.81E-10,0.053409802,0.079,0.051,2.72E-05,#N/A
1830,Tmem160,6.07E-21,0.152543645,0.128,0.077,2.12E-16,4.88E-09,-0.103576574,0.095,0.128,0.000170317,#N/A
1831,Tmem165,8.86E-15,-0.111678924,0.259,0.324,3.09E-10,4.66E-15,0.14739297,0.331,0.259,1.62E-10,#N/A
1832,Tmem175,1.10E-06,-0.074743222,0.425,0.471,0.038386602,7.12E-10,0.120023627,0.491,0.425,2.48E-05,1
1834,Tmem198,4.62E-09,0.084949436,0.112,0.081,0.000160963,1.88E-12,-0.099185889,0.074,0.112,6.55E-08,#N/A
1835,Tmem218,3.75E-10,-0.046401595,0.116,0.156,1.31E-05,5.64E-16,0.094938021,0.171,0.116,1.97E-11,2
1836,Tmem232,5.74E-23,-0.120353213,0.066,0.116,2.00E-18,3.00E-16,0.106898703,0.108,0.066,1.05E-11,#N/A
1837,Tmem241,4.83E-10,-0.070134382,0.087,0.12,1.68E-05,3.26E-10,0.082584135,0.123,0.087,1.14E-05,#N/A
1838,Tmem243,4.80E-21,0.194186503,0.475,0.405,1.67E-16,1.69E-17,-0.166373231,0.416,0.475,5.88E-13,#N/A
1840,Tmem30a,1.36E-37,0.308776973,0.47,0.376,4.74E-33,6.43E-27,-0.19581271,0.395,0.47,2.24E-22,1
1841,Tmem33,2.79E-12,0.130598169,0.171,0.127,9.72E-08,1.04E-08,-0.107547644,0.135,0.171,0.000361736,7
1842,Tmem40,2.67E-14,-0.039540572,0.01,0.029,9.29E-10,5.81E-09,0.020418741,0.024,0.01,0.000202714,#N/A
1843,Tmem50a,3.42E-17,0.222028815,0.328,0.267,1.19E-12,7.16E-08,-0.127599015,0.292,0.328,0.002495767,1
1844,Tmem59,1.21E-20,0.208347676,0.474,0.405,4.22E-16,3.36E-08,-0.122740645,0.447,0.474,0.001171654,#N/A
1845,Tmem59l,3.00E-23,0.240704272,0.327,0.253,1.04E-18,6.19E-12,-0.131864608,0.276,0.327,2.16E-07,#N/A
1846,Tmem9b,1.10E-06,0.068233078,0.151,0.122,0.038253144,1.56E-07,-0.047031196,0.118,0.151,0.005454072,#N/A
1847,Tmsb10,2.02E-20,0.226789915,0.228,0.164,7.04E-16,4.66E-08,-0.084437427,0.19,0.228,0.001623303,5
1849,Tnfrsf25,9.48E-09,0.053924835,0.058,0.036,0.000330682,2.09E-09,-0.063581931,0.034,0.058,7.30E-05,#N/A
1850,Tnik,1.48E-33,-0.171116815,0.854,0.899,5.16E-29,1.13E-07,0.095133657,0.859,0.854,0.003940222,1
1851,Tnr,1.13E-34,0.219266783,0.83,0.814,3.94E-30,9.02E-07,-0.049789012,0.814,0.83,0.031436881,#N/A
1853,Tomm20,4.11E-32,0.271149712,0.329,0.244,1.43E-27,8.08E-16,-0.157424181,0.273,0.329,2.82E-11,1
1854,Tomm22,6.97E-21,0.163765744,0.156,0.101,2.43E-16,6.01E-11,-0.108685142,0.116,0.156,2.09E-06,#N/A
1855,Tomm5,3.11E-17,0.186961439,0.148,0.1,1.08E-12,3.47E-10,-0.134609571,0.111,0.148,1.21E-05,#N/A
1856,Tomm7,4.78E-18,0.156422048,0.138,0.089,1.67E-13,5.65E-08,-0.083549636,0.106,0.138,0.001969674,#N/A
1857,Top1,2.99E-25,0.224553419,0.682,0.636,1.04E-20,3.18E-17,-0.147324616,0.648,0.682,1.11E-12,4
1858,Tox,2.26E-17,-0.1876859,0.556,0.631,7.87E-13,1.77E-20,0.252207009,0.636,0.556,6.16E-16,1
1859,Tpi1,5.46E-48,0.342076073,0.431,0.319,1.90E-43,5.82E-34,-0.252682741,0.338,0.431,2.03E-29,3
1860,Tpk1,2.61E-12,-0.084584809,0.168,0.219,9.10E-08,1.25E-17,0.125452467,0.234,0.168,4.37E-13,#N/A
1861,Tpm1,1.32E-26,0.281968777,0.463,0.39,4.61E-22,2.52E-30,-0.230411951,0.376,0.463,8.77E-26,1
1863,Trib1,1.13E-09,0.069255781,0.072,0.046,3.93E-05,4.55E-24,-0.115157389,0.03,0.072,1.58E-19,1
1864,Trim2,2.55E-14,-0.106694901,0.69,0.752,8.89E-10,6.69E-08,0.107662581,0.731,0.69,0.002333521,8
1865,Trim9,5.04E-09,0.122472761,0.794,0.807,0.000175852,1.56E-20,-0.176355294,0.772,0.794,5.44E-16,#N/A
1866,Trpc3,4.70E-10,-0.121071806,0.107,0.143,1.64E-05,1.29E-07,0.096338199,0.139,0.107,0.004496609,#N/A
1868,Trpm4,4.22E-28,-0.133145191,0.083,0.145,1.47E-23,3.19E-07,0.063138523,0.111,0.083,0.011138186,#N/A
1869,Trpm7,2.40E-08,-0.068902453,0.557,0.612,0.000837344,8.64E-12,0.133767132,0.624,0.557,3.01E-07,2
1870,Trub1,4.73E-17,-0.078811199,0.136,0.192,1.65E-12,2.90E-16,0.09185396,0.195,0.136,1.01E-11,#N/A
1871,Tsn,1.20E-17,0.188103298,0.313,0.249,4.18E-13,2.46E-07,-0.087412645,0.277,0.313,0.008566147,1
1872,Tspan13,5.29E-16,0.204955678,0.448,0.392,1.84E-11,3.77E-21,-0.18746491,0.381,0.448,1.31E-16,#N/A
